airfoilboi                                      
 Alfa =   5.00000 Re =  3839400.750 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00007  0.09614
   0.99897  0.00036  0.09570
   0.99653  0.00106  0.09468
   0.99117  0.00259  0.09252
   0.98013  0.00568  0.08848
   0.96737  0.00917  0.08498
   0.95452  0.01259  0.08427
   0.94166  0.01594  0.07912
   0.92878  0.01922  0.06434
   0.91588  0.02242  0.04425
   0.90296  0.02555  0.01943
   0.89003  0.02862 -0.00935
   0.87708  0.03162 -0.04126
   0.86412  0.03455 -0.07547
   0.85114  0.03743 -0.11114
   0.83815  0.04024 -0.14769
   0.82515  0.04299 -0.18450
   0.81213  0.04568 -0.22124
   0.79911  0.04832 -0.25763
   0.78607  0.05090 -0.29374
   0.77302  0.05342 -0.32918
   0.75996  0.05589 -0.36430
   0.74689  0.05830 -0.39881
   0.73381  0.06066 -0.43328
   0.72072  0.06295 -0.46713
   0.70762  0.06520 -0.50105
   0.69451  0.06738 -0.53460
   0.68139  0.06951 -0.56847
   0.66826  0.07158 -0.60190
   0.65512  0.07359 -0.63592
   0.64197  0.07554 -0.66995
   0.62882  0.07743 -0.70391
   0.61565  0.07925 -0.73869
   0.60248  0.08101 -0.77320
   0.58929  0.08270 -0.80860
   0.57610  0.08432 -0.84402
   0.56290  0.08587 -0.88008
   0.54969  0.08734 -0.91636
   0.53647  0.08874 -0.95307
   0.52325  0.09006 -0.99059
   0.51001  0.09130 -1.02798
   0.49677  0.09245 -1.06601
   0.48352  0.09352 -1.10470
   0.47027  0.09449 -1.14314
   0.45701  0.09537 -1.18270
   0.44374  0.09615 -1.22231
   0.43047  0.09683 -1.26148
   0.41719  0.09740 -1.30120
   0.40390  0.09787 -1.34183
   0.39062  0.09822 -1.38129
   0.37733  0.09845 -1.42085
   0.36404  0.09856 -1.46071
   0.35075  0.09855 -1.50023
   0.33746  0.09840 -1.53832
   0.32417  0.09812 -1.57743
   0.31088  0.09769 -1.61362
   0.29760  0.09713 -1.65049
   0.28433  0.09641 -1.68328
   0.27107  0.09553 -1.71624
   0.25782  0.09449 -1.74421
   0.24458  0.09329 -1.76890
   0.23136  0.09191 -1.79156
   0.21816  0.09035 -1.82751
   0.20499  0.08860 -1.92009
   0.19184  0.08665 -1.97100
   0.17873  0.08450 -1.98862
   0.16565  0.08214 -2.01183
   0.15261  0.07955 -2.03764
   0.13962  0.07672 -2.06451
   0.12670  0.07364 -2.09328
   0.11384  0.07028 -2.12307
   0.10106  0.06662 -2.15483
   0.08838  0.06264 -2.18974
   0.07582  0.05829 -2.22667
   0.06342  0.05351 -2.26832
   0.05122  0.04824 -2.31170
   0.03930  0.04236 -2.35583
   0.02781  0.03569 -2.38647
   0.01702  0.02794 -2.30844
   0.00756  0.01863 -1.99404
   0.00110  0.00711 -0.83924
   0.00156 -0.00522  1.02219
   0.01160 -0.01369  0.92258
   0.02387 -0.01875  0.71754
   0.03672 -0.02215  0.56257
   0.04979 -0.02454  0.45999
   0.06297 -0.02625  0.39487
   0.07621 -0.02744  0.34751
   0.08947 -0.02826  0.31584
   0.10275 -0.02877  0.29325
   0.11604 -0.02904  0.27813
   0.12933 -0.02911  0.26699
   0.14262 -0.02903  0.26006
   0.15591 -0.02882  0.25518
   0.16920 -0.02851  0.25217
   0.18249 -0.02810  0.25066
   0.19577 -0.02763  0.24986
   0.20905 -0.02711  0.24966
   0.22233 -0.02654  0.24992
   0.23561 -0.02593  0.25033
   0.24888 -0.02530  0.25105
   0.26216 -0.02466  0.25162
   0.27543 -0.02399  0.25229
   0.28871 -0.02332  0.25280
   0.30198 -0.02265  0.25304
   0.31525 -0.02197  0.25331
   0.32853 -0.02130  0.25331
   0.34180 -0.02064  0.25321
   0.35508 -0.01998  0.25276
   0.36835 -0.01933  0.25219
   0.38163 -0.01869  0.25145
   0.39491 -0.01806  0.25048
   0.40818 -0.01745  0.24942
   0.42146 -0.01684  0.24807
   0.43474 -0.01625  0.24651
   0.44802 -0.01567  0.24510
   0.46129 -0.01511  0.24323
   0.47457 -0.01455  0.24148
   0.48785 -0.01401  0.23936
   0.50114 -0.01348  0.23727
   0.51442 -0.01296  0.23518
   0.52770 -0.01245  0.23300
   0.54098 -0.01195  0.23075
   0.55426 -0.01146  0.22831
   0.56754 -0.01098  0.22620
   0.58083 -0.01050  0.22396
   0.59411 -0.01004  0.22170
   0.60739 -0.00958  0.21935
   0.62068 -0.00912  0.21726
   0.63396 -0.00867  0.21503
   0.64724 -0.00823  0.21316
   0.66053 -0.00779  0.21096
   0.67381 -0.00736  0.20915
   0.68710 -0.00693  0.20744
   0.70038 -0.00651  0.20548
   0.71366 -0.00609  0.20404
   0.72695 -0.00567  0.20250
   0.74023 -0.00526  0.20099
   0.75352 -0.00486  0.19968
   0.76680 -0.00446  0.19814
   0.78009 -0.00407  0.19725
   0.79338 -0.00368  0.19593
   0.80666 -0.00331  0.19475
   0.81995 -0.00295  0.19368
   0.83323 -0.00259  0.19240
   0.84652 -0.00225  0.19117
   0.85981 -0.00193  0.18969
   0.87310 -0.00162  0.18809
   0.88638 -0.00133  0.18621
   0.89967 -0.00107  0.18375
   0.91296 -0.00082  0.18106
   0.92625 -0.00061  0.17714
   0.93954 -0.00043  0.17241
   0.95283 -0.00027  0.16599
   0.96612 -0.00016  0.15685
   0.97935 -0.00009  0.14374
   0.99081 -0.00006  0.12452
   0.99639 -0.00006  0.10929
   0.99892 -0.00006  0.10117
   1.00000 -0.00007  0.09614
