airfoilboi                                      
 Alfa =   5.00000 Re =  4134739.250 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00007  0.05378
   0.99897  0.00036  0.05322
   0.99653  0.00106  0.05191
   0.99117  0.00259  0.04903
   0.98013  0.00568  0.04314
   0.96737  0.00917  0.03637
   0.95452  0.01259  0.02970
   0.94166  0.01594  0.02337
   0.92878  0.01922  0.01788
   0.91588  0.02242  0.01444
   0.90296  0.02555  0.01115
   0.89003  0.02862 -0.00338
   0.87708  0.03162 -0.02306
   0.86412  0.03455 -0.04742
   0.85114  0.03743 -0.07585
   0.83815  0.04024 -0.10769
   0.82515  0.04299 -0.14216
   0.81213  0.04568 -0.17856
   0.79911  0.04832 -0.21623
   0.78607  0.05090 -0.25480
   0.77302  0.05342 -0.29362
   0.75996  0.05589 -0.33266
   0.74689  0.05830 -0.37150
   0.73381  0.06066 -0.41044
   0.72072  0.06295 -0.44894
   0.70762  0.06520 -0.48749
   0.69451  0.06738 -0.52571
   0.68139  0.06951 -0.56417
   0.66826  0.07158 -0.60221
   0.65512  0.07359 -0.64078
   0.64197  0.07554 -0.67935
   0.62882  0.07743 -0.71787
   0.61565  0.07925 -0.75717
   0.60248  0.08101 -0.79625
   0.58929  0.08270 -0.83625
   0.57610  0.08432 -0.87634
   0.56290  0.08587 -0.91707
   0.54969  0.08734 -0.95812
   0.53647  0.08874 -0.99972
   0.52325  0.09006 -1.04215
   0.51001  0.09130 -1.08460
   0.49677  0.09245 -1.12771
   0.48352  0.09352 -1.17172
   0.47027  0.09449 -1.21554
   0.45701  0.09537 -1.26049
   0.44374  0.09615 -1.30578
   0.43047  0.09683 -1.35055
   0.41719  0.09740 -1.39604
   0.40390  0.09787 -1.44264
   0.39062  0.09822 -1.48797
   0.37733  0.09845 -1.53365
   0.36404  0.09856 -1.57947
   0.35075  0.09855 -1.62511
   0.33746  0.09840 -1.66931
   0.32417  0.09812 -1.71448
   0.31088  0.09769 -1.75665
   0.29760  0.09713 -1.79958
   0.28433  0.09641 -1.83798
   0.27107  0.09553 -1.87683
   0.25782  0.09449 -1.91007
   0.24458  0.09329 -1.93994
   0.23136  0.09191 -1.96483
   0.21816  0.09035 -1.99140
   0.20499  0.08860 -2.05681
   0.19184  0.08665 -2.17415
   0.17873  0.08450 -2.19847
   0.16565  0.08214 -2.22088
   0.15261  0.07955 -2.24781
   0.13962  0.07672 -2.27660
   0.12670  0.07364 -2.30774
   0.11384  0.07028 -2.34016
   0.10106  0.06662 -2.37450
   0.08838  0.06264 -2.41201
   0.07582  0.05829 -2.45129
   0.06342  0.05351 -2.49485
   0.05122  0.04824 -2.53887
   0.03930  0.04236 -2.58047
   0.02781  0.03569 -2.59774
   0.01702  0.02794 -2.47305
   0.00756  0.01863 -2.06603
   0.00110  0.00711 -0.75618
   0.00156 -0.00522  1.08144
   0.01160 -0.01369  0.92785
   0.02387 -0.01875  0.71694
   0.03672 -0.02215  0.55809
   0.04979 -0.02454  0.45344
   0.06297 -0.02625  0.38733
   0.07621 -0.02744  0.33948
   0.08947 -0.02826  0.30770
   0.10275 -0.02877  0.28535
   0.11604 -0.02904  0.27072
   0.12933 -0.02911  0.25994
   0.14262 -0.02903  0.25360
   0.15591 -0.02882  0.24923
   0.16920 -0.02851  0.24689
   0.18249 -0.02810  0.24581
   0.19577 -0.02763  0.24566
   0.20905 -0.02711  0.24588
   0.22233 -0.02654  0.24670
   0.23561 -0.02593  0.24750
   0.24888 -0.02530  0.24861
   0.26216 -0.02466  0.24955
   0.27543 -0.02399  0.25058
   0.28871 -0.02332  0.25138
   0.30198 -0.02265  0.25187
   0.31525 -0.02197  0.25239
   0.32853 -0.02130  0.25256
   0.34180 -0.02064  0.25262
   0.35508 -0.01998  0.25232
   0.36835 -0.01933  0.25181
   0.38163 -0.01869  0.25121
   0.39491 -0.01806  0.25026
   0.40818 -0.01745  0.24923
   0.42146 -0.01684  0.24786
   0.43474 -0.01625  0.24631
   0.44802 -0.01567  0.24487
   0.46129 -0.01511  0.24291
   0.47457 -0.01455  0.24110
   0.48785 -0.01401  0.23888
   0.50114 -0.01348  0.23667
   0.51442 -0.01296  0.23445
   0.52770 -0.01245  0.23214
   0.54098 -0.01195  0.22973
   0.55426 -0.01146  0.22711
   0.56754 -0.01098  0.22484
   0.58083 -0.01050  0.22241
   0.59411 -0.01004  0.21995
   0.60739 -0.00958  0.21737
   0.62068 -0.00912  0.21506
   0.63396 -0.00867  0.21261
   0.64724 -0.00823  0.21050
   0.66053 -0.00779  0.20805
   0.67381 -0.00736  0.20598
   0.68710 -0.00693  0.20400
   0.70038 -0.00651  0.20175
   0.71366 -0.00609  0.20004
   0.72695 -0.00567  0.19819
   0.74023 -0.00526  0.19636
   0.75352 -0.00486  0.19473
   0.76680 -0.00446  0.19281
   0.78009 -0.00407  0.19155
   0.79338 -0.00368  0.18981
   0.80666 -0.00331  0.18819
   0.81995 -0.00295  0.18663
   0.83323 -0.00259  0.18481
   0.84652 -0.00225  0.18299
   0.85981 -0.00193  0.18083
   0.87310 -0.00162  0.17847
   0.88638 -0.00133  0.17571
   0.89967 -0.00107  0.17222
   0.91296 -0.00082  0.16833
   0.92625 -0.00061  0.16293
   0.93954 -0.00043  0.15639
   0.95283 -0.00027  0.14764
   0.96612 -0.00016  0.13537
   0.97935 -0.00009  0.11786
   0.99081 -0.00006  0.09240
   0.99639 -0.00006  0.07213
   0.99892 -0.00006  0.06089
   1.00000 -0.00007  0.05378
