airfoilboi                                      
 Alfa =   5.00000 Re =  1772031.125 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   0.99997  0.00000  0.28028
   0.99374  0.00091  0.25470
   0.98307  0.00243  0.22573
   0.97073  0.00418  0.19396
   0.95680  0.00611  0.16078
   0.94170  0.00817  0.12729
   0.92581  0.01029  0.09544
   0.90945  0.01243  0.06526
   0.89284  0.01456  0.03751
   0.87610  0.01667  0.01148
   0.85928  0.01874 -0.01262
   0.84241  0.02078 -0.03524
   0.82551  0.02278 -0.05681
   0.80860  0.02474 -0.07721
   0.79168  0.02665 -0.09671
   0.77475  0.02853 -0.11571
   0.75781  0.03037 -0.13398
   0.74086  0.03217 -0.15212
   0.72392  0.03393 -0.16973
   0.70697  0.03564 -0.18716
   0.69002  0.03732 -0.20454
   0.67308  0.03895 -0.22170
   0.65614  0.04054 -0.23878
   0.63921  0.04208 -0.25601
   0.62228  0.04357 -0.27337
   0.60536  0.04502 -0.29076
   0.58845  0.04642 -0.30833
   0.57156  0.04777 -0.32593
   0.55468  0.04906 -0.34417
   0.53781  0.05030 -0.36206
   0.52096  0.05148 -0.38106
   0.50413  0.05260 -0.39991
   0.48732  0.05365 -0.41914
   0.47053  0.05464 -0.43868
   0.45378  0.05556 -0.45921
   0.43705  0.05640 -0.47993
   0.42035  0.05717 -0.50069
   0.40368  0.05786 -0.52290
   0.38706  0.05846 -0.54486
   0.37047  0.05897 -0.56779
   0.35393  0.05938 -0.59174
   0.33745  0.05970 -0.61552
   0.32102  0.05991 -0.64192
   0.30465  0.06000 -0.66665
   0.28835  0.05998 -0.69434
   0.27212  0.05983 -0.72252
   0.25599  0.05955 -0.75185
   0.23995  0.05913 -0.78159
   0.22403  0.05855 -0.81247
   0.20824  0.05782 -0.84616
   0.19261  0.05693 -0.87991
   0.17716  0.05585 -0.91557
   0.16195  0.05459 -0.95226
   0.14702  0.05314 -0.98776
   0.13246  0.05150 -1.02686
   0.11837  0.04966 -1.07454
   0.10491  0.04764 -1.18918
   0.09221  0.04546 -1.24186
   0.08047  0.04317 -1.29410
   0.06980  0.04082 -1.35297
   0.06029  0.03845 -1.41552
   0.05192  0.03612 -1.47918
   0.04461  0.03385 -1.54418
   0.03825  0.03165 -1.60931
   0.03272  0.02953 -1.67473
   0.02789  0.02748 -1.73796
   0.02365  0.02549 -1.79540
   0.01992  0.02356 -1.85605
   0.01663  0.02166 -1.90227
   0.01372  0.01979 -1.94547
   0.01114  0.01793 -1.96748
   0.00886  0.01608 -1.97691
   0.00686  0.01422 -1.95902
   0.00512  0.01236 -1.90024
   0.00364  0.01047 -1.77364
   0.00241  0.00857 -1.60273
   0.00144  0.00665 -1.36147
   0.00072  0.00472 -1.04162
   0.00025  0.00281 -0.69024
   0.00003  0.00092 -0.32158
   0.00003 -0.00092  0.02052
   0.00025 -0.00281  0.32691
   0.00072 -0.00472  0.59059
   0.00144 -0.00665  0.79170
   0.00241 -0.00857  0.92383
   0.00364 -0.01047  0.99610
   0.00512 -0.01236  1.02300
   0.00686 -0.01422  1.01567
   0.00886 -0.01608  0.98233
   0.01114 -0.01793  0.93691
   0.01372 -0.01979  0.88232
   0.01663 -0.02166  0.82065
   0.01992 -0.02356  0.75812
   0.02365 -0.02549  0.69301
   0.02789 -0.02748  0.63117
   0.03272 -0.02953  0.56528
   0.03825 -0.03165  0.50421
   0.04461 -0.03385  0.44443
   0.05192 -0.03612  0.38675
   0.06029 -0.03845  0.33067
   0.06980 -0.04082  0.27819
   0.08047 -0.04317  0.22963
   0.09222 -0.04546  0.18634
   0.10491 -0.04764  0.14682
   0.11838 -0.04966  0.11274
   0.13246 -0.05150  0.08347
   0.14702 -0.05314  0.05784
   0.16195 -0.05459  0.03611
   0.17716 -0.05585  0.01772
   0.19261 -0.05693  0.00157
   0.20824 -0.05782 -0.01153
   0.22403 -0.05855 -0.02331
   0.23995 -0.05913 -0.03304
   0.25599 -0.05955 -0.03990
   0.27212 -0.05983 -0.04725
   0.28835 -0.05998 -0.05234
   0.30465 -0.06000 -0.05621
   0.32102 -0.05991 -0.05991
   0.33745 -0.05970 -0.06268
   0.35394 -0.05938 -0.06402
   0.37047 -0.05897 -0.06529
   0.38706 -0.05846 -0.06592
   0.40368 -0.05786 -0.06604
   0.42035 -0.05717 -0.06555
   0.43705 -0.05640 -0.06502
   0.45378 -0.05556 -0.06394
   0.47054 -0.05464 -0.06245
   0.48732 -0.05365 -0.06075
   0.50413 -0.05260 -0.05893
   0.52096 -0.05148 -0.05685
   0.53781 -0.05030 -0.05433
   0.55468 -0.04906 -0.05209
   0.57156 -0.04777 -0.04930
   0.58845 -0.04642 -0.04645
   0.60536 -0.04502 -0.04343
   0.62228 -0.04357 -0.04022
   0.63921 -0.04208 -0.03696
   0.65614 -0.04054 -0.03349
   0.67308 -0.03895 -0.02988
   0.69002 -0.03732 -0.02599
   0.70697 -0.03564 -0.02209
   0.72392 -0.03393 -0.01775
   0.74086 -0.03217 -0.01341
   0.75781 -0.03037 -0.00860
   0.77475 -0.02853 -0.00371
   0.79168 -0.02665  0.00168
   0.80860 -0.02474  0.00728
   0.82551 -0.02278  0.01322
   0.84241 -0.02078  0.01965
   0.85928 -0.01874  0.02623
   0.87610 -0.01667  0.03295
   0.89284 -0.01456  0.03965
   0.90945 -0.01243  0.04589
   0.92581 -0.01029  0.05154
   0.94170 -0.00817  0.05645
   0.95681 -0.00611  0.06064
   0.97073 -0.00418  0.10890
   0.98307 -0.00243  0.16435
   0.99374 -0.00091  0.21328
   0.99997 -0.00000  0.28028
