airfoilboi                                      
 Alfa =   5.00000 Re =  2067369.625 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   0.99997  0.00000  0.28788
   0.99374  0.00091  0.26356
   0.98307  0.00243  0.23514
   0.97073  0.00418  0.20357
   0.95680  0.00611  0.17021
   0.94170  0.00817  0.13625
   0.92581  0.01029  0.10373
   0.90945  0.01243  0.07280
   0.89284  0.01456  0.04429
   0.87610  0.01667  0.01754
   0.85928  0.01874 -0.00725
   0.84241  0.02078 -0.03051
   0.82551  0.02278 -0.05268
   0.80860  0.02474 -0.07365
   0.79168  0.02665 -0.09368
   0.77475  0.02853 -0.11319
   0.75781  0.03037 -0.13196
   0.74086  0.03217 -0.15056
   0.72392  0.03393 -0.16863
   0.70697  0.03564 -0.18650
   0.69002  0.03732 -0.20431
   0.67308  0.03895 -0.22191
   0.65614  0.04054 -0.23942
   0.63921  0.04208 -0.25707
   0.62228  0.04357 -0.27485
   0.60536  0.04502 -0.29266
   0.58845  0.04642 -0.31068
   0.57156  0.04777 -0.32870
   0.55468  0.04906 -0.34739
   0.53781  0.05030 -0.36572
   0.52096  0.05148 -0.38518
   0.50413  0.05260 -0.40450
   0.48732  0.05365 -0.42421
   0.47053  0.05464 -0.44422
   0.45378  0.05556 -0.46528
   0.43705  0.05640 -0.48650
   0.42035  0.05717 -0.50779
   0.40368  0.05786 -0.53059
   0.38706  0.05846 -0.55308
   0.37047  0.05897 -0.57663
   0.35393  0.05938 -0.60121
   0.33745  0.05970 -0.62563
   0.32102  0.05991 -0.65275
   0.30465  0.06000 -0.67815
   0.28835  0.05998 -0.70665
   0.27212  0.05983 -0.73563
   0.25599  0.05955 -0.76585
   0.23995  0.05913 -0.79654
   0.22403  0.05855 -0.82852
   0.20824  0.05782 -0.86350
   0.19261  0.05693 -0.89883
   0.17716  0.05585 -0.93632
   0.16195  0.05459 -0.97582
   0.14702  0.05314 -1.01495
   0.13246  0.05150 -1.05709
   0.11837  0.04966 -1.09710
   0.10491  0.04764 -1.15139
   0.09221  0.04546 -1.27767
   0.08047  0.04317 -1.33002
   0.06980  0.04082 -1.38767
   0.06029  0.03845 -1.45051
   0.05192  0.03612 -1.51513
   0.04461  0.03385 -1.58148
   0.03825  0.03165 -1.64827
   0.03272  0.02953 -1.71528
   0.02789  0.02748 -1.78033
   0.02365  0.02549 -1.83929
   0.01992  0.02356 -1.90155
   0.01663  0.02166 -1.94864
   0.01372  0.01979 -1.99275
   0.01114  0.01793 -2.01436
   0.00886  0.01608 -2.02259
   0.00686  0.01422 -2.00237
   0.00512  0.01236 -1.93830
   0.00364  0.01047 -1.80411
   0.00241  0.00857 -1.62414
   0.00144  0.00665 -1.37179
   0.00072  0.00472 -1.04048
   0.00025  0.00281 -0.67976
   0.00003  0.00092 -0.30393
   0.00003 -0.00092  0.04181
   0.00025 -0.00281  0.34867
