airfoilboi                                      
 Alfa =   5.00000 Re =  3544062.250 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00007  0.13123
   0.99897  0.00036  0.13101
   0.99653  0.00106  0.13057
   0.99117  0.00259  0.13003
   0.98013  0.00568  0.13100
   0.96737  0.00917  0.12403
   0.95452  0.01259  0.10890
   0.94166  0.01594  0.08828
   0.92878  0.01922  0.06284
   0.91588  0.02242  0.03346
   0.90296  0.02555  0.00109
   0.89003  0.02862 -0.03331
   0.87708  0.03162 -0.06887
   0.86412  0.03455 -0.10495
   0.85114  0.03743 -0.14093
   0.83815  0.04024 -0.17658
   0.82515  0.04299 -0.21157
   0.81213  0.04568 -0.24585
   0.79911  0.04832 -0.27938
   0.78607  0.05090 -0.31242
   0.77302  0.05342 -0.34462
   0.75996  0.05589 -0.37648
   0.74689  0.05830 -0.40769
   0.73381  0.06066 -0.43894
   0.72072  0.06295 -0.46955
   0.70762  0.06520 -0.50033
   0.69451  0.06738 -0.53071
   0.68139  0.06951 -0.56148
   0.66826  0.07158 -0.59180
   0.65512  0.07359 -0.62274
   0.64197  0.07554 -0.65368
   0.62882  0.07743 -0.68453
   0.61565  0.07925 -0.71619
   0.60248  0.08101 -0.74755
   0.58929  0.08270 -0.77975
   0.57610  0.08432 -0.81192
   0.56290  0.08587 -0.84471
   0.54969  0.08734 -0.87762
   0.53647  0.08874 -0.91090
   0.52325  0.09006 -0.94494
   0.51001  0.09130 -0.97879
   0.49677  0.09245 -1.01320
   0.48352  0.09352 -1.04818
   0.47027  0.09449 -1.08281
   0.45701  0.09537 -1.11856
   0.44374  0.09615 -1.15421
   0.43047  0.09683 -1.18941
   0.41719  0.09740 -1.22509
   0.40390  0.09787 -1.26158
   0.39062  0.09822 -1.29684
   0.37733  0.09845 -1.33229
   0.36404  0.09856 -1.36790
   0.35075  0.09855 -1.40319
   0.33746  0.09840 -1.43708
   0.32417  0.09812 -1.47181
   0.31088  0.09769 -1.50402
   0.29760  0.09713 -1.53650
   0.28433  0.09641 -1.56540
   0.27107  0.09553 -1.59409
   0.25782  0.09449 -1.61806
   0.24458  0.09329 -1.63958
   0.23136  0.09191 -1.66308
   0.21816  0.09035 -1.71436
   0.20499  0.08860 -1.80343
   0.19184  0.08665 -1.81500
   0.17873  0.08450 -1.83515
   0.16565  0.08214 -1.85813
   0.15261  0.07955 -1.88274
   0.13962  0.07672 -1.90786
   0.12670  0.07364 -1.93465
   0.11384  0.07028 -1.96238
   0.10106  0.06662 -1.99196
   0.08838  0.06264 -2.02482
   0.07582  0.05829 -2.05966
   0.06342  0.05351 -2.09966
   0.05122  0.04824 -2.14192
   0.03930  0.04236 -2.18668
   0.02781  0.03569 -2.22379
   0.01702  0.02794 -2.17195
   0.00756  0.01863 -1.91942
   0.00110  0.00711 -0.88887
   0.00156 -0.00522  0.97127
   0.01160 -0.01369  0.91609
   0.02387 -0.01875  0.71586
   0.03672 -0.02215  0.56392
   0.04979 -0.02454  0.46312
   0.06297 -0.02625  0.39886
   0.07621 -0.02744  0.35198
   0.08947 -0.02826  0.32049
   0.10275 -0.02877  0.29778
   0.11604 -0.02904  0.28237
   0.12933 -0.02911  0.27103
   0.14262 -0.02903  0.26371
   0.15591 -0.02882  0.25846
   0.16920 -0.02851  0.25501
   0.18249 -0.02810  0.25316
   0.19577 -0.02763  0.25194
   0.20905 -0.02711  0.25140
   0.22233 -0.02654  0.25132
   0.23561 -0.02593  0.25144
   0.24888 -0.02530  0.25185
   0.26216 -0.02466  0.25218
   0.27543 -0.02399  0.25259
   0.28871 -0.02332  0.25290
   0.30198 -0.02265  0.25295
   0.31525 -0.02197  0.25305
   0.32853 -0.02130  0.25290
   0.34180 -0.02064  0.25271
   0.35508 -0.01998  0.25216
   0.36835 -0.01933  0.25153
   0.38163 -0.01869  0.25072
   0.39491 -0.01806  0.24975
   0.40818 -0.01745  0.24865
   0.42146 -0.01684  0.24732
   0.43474 -0.01625  0.24577
   0.44802 -0.01567  0.24440
   0.46129 -0.01511  0.24258
   0.47457 -0.01455  0.24089
   0.48785 -0.01401  0.23887
   0.50114 -0.01348  0.23687
   0.51442 -0.01296  0.23488
   0.52770 -0.01245  0.23279
   0.54098 -0.01195  0.23070
   0.55426 -0.01146  0.22839
   0.56754 -0.01098  0.22640
   0.58083 -0.01050  0.22431
   0.59411 -0.01004  0.22222
   0.60739 -0.00958  0.22003
   0.62068 -0.00912  0.21811
   0.63396 -0.00867  0.21606
   0.64724 -0.00823  0.21436
   0.66053 -0.00779  0.21237
   0.67381 -0.00736  0.21074
   0.68710 -0.00693  0.20924
   0.70038 -0.00651  0.20750
   0.71366 -0.00609  0.20628
   0.72695 -0.00567  0.20497
   0.74023 -0.00526  0.20372
   0.75352 -0.00486  0.20267
   0.76680 -0.00446  0.20142
   0.78009 -0.00407  0.20080
   0.79338 -0.00368  0.19980
   0.80666 -0.00331  0.19898
   0.81995 -0.00295  0.19828
   0.83323 -0.00259  0.19743
   0.84652 -0.00225  0.19667
   0.85981 -0.00193  0.19573
   0.87310 -0.00162  0.19474
   0.88638 -0.00133  0.19356
   0.89967 -0.00107  0.19194
   0.91296 -0.00082  0.19022
   0.92625 -0.00061  0.18753
   0.93954 -0.00043  0.18430
   0.95283 -0.00027  0.17983
   0.96612 -0.00016  0.17336
   0.97935 -0.00009  0.16411
   0.99081 -0.00006  0.15054
   0.99639 -0.00006  0.13989
   0.99892 -0.00006  0.13452
   1.00000 -0.00007  0.13123
