1.000000 0.000067 
0.999973 0.000075 
0.999892 0.000098 
0.999758 0.000137 
0.999570 0.000191 
0.999328 0.000260 
0.999032 0.000345 
0.998683 0.000446 
0.998280 0.000561 
0.997823 0.000692 
0.997313 0.000839 
0.996750 0.001000 
0.996132 0.001176 
0.995462 0.001368 
0.994738 0.001574 
0.993961 0.001796 
0.993130 0.002032 
0.992247 0.002283 
0.991310 0.002548 
0.990321 0.002828 
0.989278 0.003122 
0.988183 0.003430 
0.987036 0.003753 
0.985835 0.004089 
0.984583 0.004440 
0.983278 0.004804 
0.981920 0.005181 
0.980511 0.005572 
0.979050 0.005976 
0.977537 0.006394 
0.975972 0.006824 
0.974356 0.007267 
0.972689 0.007723 
0.970971 0.008191 
0.969201 0.008672 
0.967381 0.009164 
0.965510 0.009668 
0.963588 0.010185 
0.961617 0.010712 
0.959595 0.011251 
0.957523 0.011802 
0.955402 0.012363 
0.953231 0.012935 
0.951011 0.013517 
0.948742 0.014110 
0.946424 0.014713 
0.944057 0.015326 
0.941643 0.015948 
0.939180 0.016580 
0.936669 0.017222 
0.934110 0.017872 
0.931504 0.018532 
0.928852 0.019200 
0.926152 0.019877 
0.923405 0.020562 
0.920613 0.021254 
0.917774 0.021955 
0.914890 0.022664 
0.911960 0.023379 
0.908985 0.024102 
0.905965 0.024832 
0.902900 0.025569 
0.899792 0.026312 
0.896639 0.027061 
0.893443 0.027817 
0.890203 0.028578 
0.886921 0.029345 
0.883596 0.030118 
0.880229 0.030895 
0.876819 0.031678 
0.873368 0.032466 
0.869876 0.033258 
0.866343 0.034054 
0.862770 0.034855 
0.859156 0.035660 
0.855503 0.036468 
0.851810 0.037280 
0.848078 0.038095 
0.844308 0.038914 
0.840499 0.039735 
0.836652 0.040559 
0.832768 0.041386 
0.828847 0.042214 
0.824890 0.043045 
0.820896 0.043878 
0.816866 0.044712 
0.812801 0.045548 
0.808701 0.046385 
0.804566 0.047223 
0.800397 0.048062 
0.796195 0.048902 
0.791960 0.049742 
0.787691 0.050582 
0.783391 0.051423 
0.779058 0.052263 
0.774694 0.053102 
0.770299 0.053942 
0.765874 0.054780 
0.761419 0.055617 
0.756934 0.056453 
0.752420 0.057287 
0.747877 0.058120 
0.743307 0.058951 
0.738708 0.059780 
0.734083 0.060607 
0.729431 0.061431 
0.724753 0.062252 
0.720049 0.063070 
0.715321 0.063885 
0.710567 0.064697 
0.705790 0.065505 
0.700989 0.066309 
0.696165 0.067109 
0.691318 0.067905 
0.686450 0.068696 
0.681560 0.069483 
0.676649 0.070264 
0.671717 0.071040 
0.666766 0.071811 
0.661795 0.072576 
0.656806 0.073335 
0.651798 0.074088 
0.646773 0.074834 
0.641730 0.075574 
0.636671 0.076306 
0.631596 0.077032 
0.626506 0.077750 
0.621400 0.078460 
0.616280 0.079163 
0.611147 0.079857 
0.606000 0.080543 
0.600840 0.081219 
0.595668 0.081887 
0.590485 0.082546 
0.585291 0.083195 
0.580087 0.083835 
0.574873 0.084464 
0.569649 0.085083 
0.564417 0.085692 
0.559177 0.086290 
0.553929 0.086877 
