1.000000 0.000062 
0.999973 0.000070 
0.999892 0.000092 
0.999758 0.000130 
0.999570 0.000183 
0.999328 0.000251 
0.999032 0.000334 
0.998683 0.000433 
0.998280 0.000546 
0.997823 0.000674 
0.997313 0.000817 
0.996750 0.000975 
0.996132 0.001148 
0.995462 0.001335 
0.994738 0.001537 
0.993961 0.001753 
0.993130 0.001984 
0.992247 0.002229 
0.991310 0.002488 
0.990321 0.002761 
0.989278 0.003049 
0.988183 0.003350 
0.987036 0.003665 
0.985835 0.003993 
0.984583 0.004335 
0.983278 0.004690 
0.981920 0.005058 
0.980511 0.005439 
0.979050 0.005834 
0.977537 0.006240 
0.975972 0.006659 
0.974356 0.007091 
0.972689 0.007534 
0.970971 0.007990 
0.969201 0.008457 
0.967381 0.008936 
0.965510 0.009426 
0.963588 0.009928 
0.961617 0.010440 
0.959595 0.010963 
0.957523 0.011497 
0.955402 0.012041 
0.953231 0.012595 
0.951011 0.013159 
0.948742 0.013733 
0.946424 0.014317 
0.944057 0.014909 
0.941643 0.015511 
0.939180 0.016122 
0.936669 0.016741 
0.934110 0.017368 
0.931504 0.018004 
0.928852 0.018648 
0.926152 0.019299 
0.923405 0.019958 
0.920613 0.020624 
0.917774 0.021298 
0.914890 0.021977 
0.911960 0.022664 
0.908985 0.023357 
0.905965 0.024056 
0.902900 0.024761 
0.899792 0.025471 
0.896639 0.026187 
0.893443 0.026908 
0.890203 0.027634 
0.886921 0.028365 
0.883596 0.029100 
0.880229 0.029839 
0.876819 0.030583 
0.873368 0.031330 
0.869876 0.032081 
0.866343 0.032836 
0.862770 0.033593 
0.859156 0.034354 
0.855503 0.035117 
0.851810 0.035882 
0.848078 0.036650 
0.844308 0.037420 
0.840499 0.038192 
0.836652 0.038965 
0.832768 0.039740 
0.828847 0.040516 
0.824890 0.041293 
0.820896 0.042071 
0.816866 0.042849 
0.812801 0.043627 
0.808701 0.044406 
0.804566 0.045185 
0.800397 0.045963 
0.796195 0.046741 
0.791960 0.047518 
0.787691 0.048295 
0.783391 0.049070 
0.779058 0.049844 
0.774694 0.050616 
0.770299 0.051387 
0.765874 0.052156 
0.761419 0.052923 
0.756934 0.053687 
0.752420 0.054449 
0.747877 0.055208 
0.743307 0.055965 
0.738708 0.056718 
0.734083 0.057468 
0.729431 0.058214 
0.724753 0.058957 
0.720049 0.059696 
0.715321 0.060431 
0.710567 0.061161 
0.705790 0.061887 
0.700989 0.062608 
0.696165 0.063325 
0.691318 0.064036 
0.686450 0.064742 
0.681560 0.065442 
0.676649 0.066137 
0.671717 0.066826 
0.666766 0.067508 
0.661795 0.068185 
0.656806 0.068855 
0.651798 0.069518 
0.646773 0.070174 
0.641730 0.070823 
0.636671 0.071464 
0.631596 0.072098 
0.626506 0.072725 
0.621400 0.073343 
0.616280 0.073953 
0.611147 0.074555 
0.606000 0.075148 
0.600840 0.075733 
0.595668 0.076308 
0.590485 0.076874 
0.585291 0.077431 
0.580087 0.077978 
0.574873 0.078515 
0.569649 0.079042 
0.564417 0.079559 
0.559177 0.080065 
0.553929 0.080561 
0.548675 0.081046 
0.543414 0.081520 
0.538148 0.081982 
0.532877 0.082433 
0.527601 0.082872 
0.522321 0.083299 
0.517038 0.083714 
0.511752 0.084117 
0.506464 0.084508 
0.501174 0.084885 
0.495884 0.085250 
0.490593 0.085602 
0.485303 0.085940 
0.480013 0.086265 
0.474725 0.086577 
0.469439 0.086874 
0.464156 0.087158 
0.458876 0.087427 
0.453600 0.087683 
0.448328 0.087923 
0.443062 0.088149 
0.437801 0.088361 
0.432547 0.088557 
0.427299 0.088738 
0.422059 0.088905 
0.416827 0.089055 
0.411604 0.089191 
0.406390 0.089310 
0.401186 0.089414 
0.395929 0.089503 
0.390664 0.089577 
0.385410 0.089633 
0.380168 0.089673 
0.374939 0.089696 
0.369724 0.089702 
0.364522 0.089692 
0.359335 0.089664 
0.354163 0.089619 
0.349008 0.089558 
0.343869 0.089479 
0.338747 0.089382 
0.333643 0.089269 
0.328558 0.089138 
0.323492 0.088990 
0.318446 0.088825 
0.313420 0.088642 
0.308416 0.088442 
0.303433 0.088225 
0.298472 0.087991 
0.293534 0.087739 
0.288620 0.087470 
0.283731 0.087184 
0.278866 0.086881 
0.274026 0.086561 
0.269213 0.086225 
0.264426 0.085871 
0.259666 0.085500 
0.254934 0.085113 
0.250231 0.084710 
0.245557 0.084290 
0.240912 0.083854 
0.236298 0.083401 
0.231714 0.082933 
0.227162 0.082449 
0.222642 0.081949 
0.218154 0.081434 
0.213699 0.080904 
0.209278 0.080358 
0.204891 0.079797 
0.200539 0.079222 
0.196221 0.078632 
0.191940 0.078028 
0.187695 0.077410 
0.183487 0.076778 
0.179316 0.076132 
0.175183 0.075473 
0.171088 0.074800 
0.167033 0.074115 
0.163016 0.073417 
0.159040 0.072706 
0.155103 0.071984 
0.151208 0.071249 
0.147353 0.070503 
0.143541 0.069745 
0.139770 0.068976 
0.136043 0.068196 
0.132358 0.067406 
0.128717 0.066605 
0.125119 0.065795 
0.121566 0.064974 
0.118058 0.064144 
0.114595 0.063304 
0.111177 0.062456 
0.107805 0.061599 
0.104480 0.060734 
0.101201 0.059860 
0.097969 0.058978 
0.094785 0.058089 
0.091649 0.057192 
0.088560 0.056289 
0.085520 0.055378 
0.082529 0.054461 
0.079587 0.053537 
0.076695 0.052608 
0.073852 0.051672 
0.071059 0.050731 
0.068316 0.049785 
0.065624 0.048833 
0.062983 0.047876 
0.060394 0.046915 
0.057855 0.045949 
0.055369 0.044979 
0.052934 0.044005 
0.050551 0.043027 
0.048221 0.042045 
0.045943 0.041060 
0.043719 0.040071 
0.041547 0.039080 
0.039429 0.038085 
0.037364 0.037087 
0.035352 0.036087 
0.033395 0.035084 
0.031492 0.034079 
0.029642 0.033072 
0.027848 0.032062 
0.026107 0.031051 
0.024421 0.030037 
0.022790 0.029022 
0.021214 0.028004 
0.019693 0.026985 
0.018228 0.025965 
0.016817 0.024942 
0.015462 0.023918 
0.014162 0.022893 
0.012918 0.021866 
0.011729 0.020837 
0.010596 0.019806 
0.009519 0.018773 
0.008498 0.017738 
0.007533 0.016701 
0.006624 0.015661 
0.005770 0.014618 
0.004973 0.013570 
0.004232 0.012518 
0.003547 0.011460 
0.002918 0.010395 
0.002345 0.009319 
0.001828 0.008228 
0.001368 0.007117 
0.000963 0.005973 
0.000615 0.004772 
0.000323 0.003457 
0.000087 0.001791 
-0.000093 -0.000000 
-0.000218 -0.000000 
-0.000286 -0.000000 
-0.000298 0.000000 
-0.000254 0.000000 
-0.000155 0.000000 
0.000000 -0.000000 
0.000210 -0.002071 
0.000474 -0.003108 
0.000791 -0.004012 
0.001163 -0.004857 
0.001588 -0.005667 
0.002067 -0.006455 
0.002599 -0.007224 
0.003184 -0.007980 
0.003823 -0.008724 
0.004515 -0.009458 
0.005259 -0.010181 
0.006057 -0.010895 
0.006907 -0.011599 
0.007810 -0.012295 
0.008765 -0.012981 
0.009772 -0.013657 
0.010831 -0.014325 
0.011942 -0.014982 
0.013105 -0.015630 
0.014319 -0.016268 
0.015585 -0.016896 
0.016902 -0.017513 
0.018269 -0.018119 
0.019688 -0.018715 
0.021156 -0.019299 
0.022675 -0.019873 
0.024245 -0.020434 
0.025864 -0.020984 
0.027532 -0.021522 
0.029250 -0.022048 
0.031017 -0.022562 
0.032833 -0.023063 
0.034698 -0.023551 
0.036611 -0.024027 
0.038572 -0.024490 
0.040581 -0.024940 
0.042638 -0.025377 
0.044742 -0.025800 
0.046893 -0.026210 
0.049091 -0.026607 
0.051335 -0.026991 
0.053626 -0.027360 
0.055963 -0.027717 
0.058345 -0.028059 
0.060773 -0.028388 
0.063245 -0.028704 
0.065763 -0.029006 
0.068325 -0.029294 
0.070931 -0.029569 
0.073581 -0.029830 
0.076274 -0.030077 
0.079011 -0.030311 
0.081791 -0.030532 
0.084613 -0.030740 
0.087478 -0.030934 
0.090384 -0.031115 
0.093332 -0.031283 
0.096322 -0.031438 
0.099352 -0.031581 
0.102423 -0.031711 
0.105534 -0.031828 
0.108685 -0.031933 
0.111876 -0.032026 
0.115105 -0.032107 
0.118374 -0.032176 
0.121682 -0.032233 
0.125027 -0.032279 
0.128410 -0.032313 
0.131831 -0.032337 
0.135289 -0.032349 
0.138784 -0.032351 
0.142315 -0.032343 
0.145882 -0.032324 
0.149485 -0.032295 
0.153123 -0.032257 
0.156796 -0.032209 
0.160503 -0.032151 
0.164245 -0.032085 
0.168021 -0.032010 
0.171830 -0.031926 
0.175672 -0.031834 
0.179547 -0.031733 
0.183454 -0.031625 
0.187393 -0.031509 
0.191364 -0.031386 
0.195365 -0.031256 
0.199398 -0.031119 
0.203461 -0.030976 
0.207554 -0.030826 
0.211676 -0.030670 
0.215828 -0.030508 
0.220009 -0.030341 
0.224218 -0.030169 
0.228455 -0.029991 
0.232719 -0.029808 
0.237011 -0.029621 
0.241330 -0.029430 
0.245675 -0.029235 
0.250046 -0.029035 
0.254443 -0.028832 
0.258865 -0.028626 
0.263312 -0.028416 
0.267783 -0.028204 
0.272278 -0.027989 
0.276797 -0.027771 
0.281339 -0.027551 
0.285903 -0.027328 
0.290490 -0.027104 
0.295099 -0.026879 
0.299729 -0.026651 
0.304380 -0.026423 
0.309052 -0.026193 
0.313744 -0.025962 
0.318455 -0.025730 
0.323186 -0.025498 
0.327936 -0.025265 
0.332704 -0.025032 
0.337490 -0.024799 
0.342293 -0.024566 
0.347114 -0.024333 
0.351951 -0.024100 
0.356805 -0.023867 
0.361674 -0.023635 
0.366558 -0.023404 
0.371457 -0.023173 
0.376371 -0.022943 
0.381298 -0.022714 
0.386239 -0.022486 
0.391193 -0.022259 
0.396159 -0.022033 
0.401156 -0.021808 
0.406228 -0.021581 
0.411311 -0.021356 
0.416404 -0.021132 
0.421506 -0.020910 
0.426618 -0.020689 
0.431738 -0.020470 
0.436866 -0.020253 
0.442001 -0.020038 
0.447143 -0.019824 
0.452292 -0.019612 
0.457446 -0.019402 
0.462606 -0.019194 
0.467770 -0.018988 
0.472939 -0.018783 
0.478111 -0.018581 
0.483286 -0.018380 
0.488464 -0.018181 
0.493644 -0.017984 
0.498826 -0.017789 
0.504008 -0.017595 
0.509191 -0.017404 
0.514373 -0.017214 
0.519555 -0.017026 
0.524735 -0.016840 
0.529914 -0.016655 
0.535090 -0.016472 
0.540263 -0.016290 
0.545433 -0.016111 
0.550599 -0.015932 
0.555760 -0.015756 
0.560916 -0.015580 
0.566067 -0.015406 
0.571211 -0.015234 
0.576348 -0.015062 
0.581478 -0.014892 
0.586599 -0.014724 
0.591713 -0.014556 
0.596817 -0.014390 
0.601912 -0.014224 
0.606997 -0.014060 
0.612071 -0.013897 
0.617133 -0.013734 
0.622184 -0.013573 
0.627223 -0.013412 
0.632248 -0.013252 
0.637261 -0.013093 
0.642259 -0.012935 
0.647243 -0.012777 
0.652211 -0.012620 
0.657164 -0.012464 
0.662101 -0.012308 
0.667021 -0.012152 
0.671923 -0.011997 
0.676808 -0.011843 
0.681675 -0.011689 
0.686523 -0.011535 
0.691351 -0.011382 
0.696159 -0.011229 
0.700947 -0.011077 
0.705713 -0.010924 
0.710459 -0.010772 
0.715182 -0.010621 
0.719882 -0.010469 
0.724559 -0.010318 
0.729213 -0.010167 
0.733842 -0.010016 
0.738447 -0.009866 
0.743027 -0.009716 
0.747580 -0.009566 
0.752108 -0.009416 
0.756608 -0.009266 
0.761082 -0.009117 
0.765528 -0.008968 
0.769945 -0.008819 
0.774334 -0.008670 
0.778693 -0.008522 
0.783022 -0.008374 
0.787322 -0.008226 
0.791590 -0.008078 
0.795827 -0.007931 
0.800033 -0.007785 
0.804206 -0.007638 
0.808347 -0.007492 
0.812455 -0.007347 
0.816528 -0.007202 
0.820568 -0.007057 
0.824573 -0.006913 
0.828544 -0.006770 
0.832478 -0.006627 
0.836377 -0.006485 
0.840240 -0.006344 
0.844065 -0.006203 
0.847853 -0.006063 
0.851604 -0.005924 
0.855317 -0.005785 
0.858990 -0.005648 
0.862625 -0.005511 
0.866221 -0.005375 
0.869776 -0.005241 
0.873292 -0.005107 
0.876767 -0.004974 
0.880200 -0.004843 
0.883592 -0.004712 
0.886943 -0.004583 
0.890251 -0.004455 
0.893516 -0.004328 
0.896738 -0.004203 
0.899917 -0.004079 
0.903052 -0.003956 
0.906143 -0.003834 
0.909189 -0.003715 
0.912191 -0.003596 
0.915147 -0.003479 
0.918058 -0.003364 
0.920923 -0.003250 
0.923741 -0.003138 
0.926513 -0.003027 
0.929238 -0.002919 
0.931915 -0.002812 
0.934545 -0.002706 
0.937127 -0.002603 
0.939661 -0.002501 
0.942146 -0.002401 
0.944583 -0.002303 
0.946970 -0.002207 
0.949308 -0.002112 
0.951596 -0.002020 
0.953834 -0.001930 
0.956022 -0.001841 
0.958160 -0.001755 
0.960247 -0.001670 
0.962282 -0.001588 
0.964267 -0.001508 
0.966200 -0.001429 
0.968081 -0.001353 
0.969910 -0.001279 
0.971687 -0.001207 
0.973412 -0.001137 
0.975084 -0.001069 
0.976703 -0.001004 
0.978270 -0.000940 
0.979783 -0.000879 
0.981242 -0.000820 
0.982648 -0.000763 
0.984001 -0.000708 
0.985299 -0.000656 
0.986543 -0.000605 
0.987733 -0.000557 
0.988869 -0.000511 
0.989950 -0.000468 
0.990977 -0.000426 
0.991949 -0.000387 
0.992866 -0.000350 
0.993728 -0.000315 
0.994534 -0.000282 
0.995286 -0.000252 
0.995982 -0.000224 
0.996623 -0.000198 
0.997209 -0.000174 
0.997739 -0.000153 
0.998213 -0.000134 
0.998632 -0.000117 
0.998994 -0.000103 
0.999302 -0.000090 
0.999553 -0.000080 
0.999749 -0.000072 
0.999888 -0.000067 
0.999972 -0.000063 
1.000000 -0.000062 
